	Duration	Scr_bytes	Dst_bytes	Land	Wrong_fragment	Urgent	Hot	Num_failed_logins	Logged_in	Num_compromised	Root_shell	Su_attempted	Num_root	Num_file_creations	Num_shells	Num_access_files	Num_outbound_cmds	Is_hot_login	Is_guest_login	Count	Srv_count	Serror_rate	Srv_serror_rate	Rerror_rate	Srv_rerror_rate	Same_srv_state	Diff_srv_rate	Srv_diff_host_rate	Dst_host_count	Dst_host_srv_count	Dst_host_same_srv_rate	Dst_host_diff_srv_rate	Dst_host_same_scr_port_rate	Dst_host_srv_diff_host_rate	Dst_host_serror_rate	Dst_host_srv_serror_rate	Dst_host_rerror_rate	Dst_host_srv_rerror_rate	label
12009	0	316	2278	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12010	0	45	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	149	0.0	0.0	0.0	0.0	1.0	0.0	0.01	255	254	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
12011	0	320	379	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	8	9	0.0	0.0	0.0	0.0	1.0	0.0	0.22	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.01	0.01	0
12012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	279	10	0.0	0.0	1.0	1.0	0.04	0.06	0.0	255	10	0.0	0.07	0.0	0.0	0.0	0.0	1.0	1.0	1
12013	0	147	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0.0	0.0	0.0	0.0	0.25	0.75	0.0	255	3	0.93	0.58	0.93	0.0	0.0	0.0	0.0	0.0	0
12014	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	2	0.0	0.0	0.0	0.0	0.08	0.28	0.0	255	2	1.0	0.25	1.0	0.0	0.0	0.0	0.0	0.0	2
12015	0	226	9703	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	31	0.0	0.0	0.0	0.0	1.0	0.0	0.06	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12016	0	209	10110	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0.5	0.25	0.0	0.0	1.0	0.0	0.5	2	255	0.5	0.0	0.5	0.08	0.5	0.01	0.0	0.0	0
12017	0	290	760	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	118	255	0.01	0.0	0.01	0.02	0.0	0.01	0.21	0.12	0
12018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	196	7	1.0	1.0	0.0	0.0	0.04	0.07	0.0	255	7	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
12019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	140	15	1.0	1.0	0.0	0.0	0.11	0.05	0.0	255	3	0.0	0.05	0.0	0.0	1.0	1.0	0.0	0.0	1
12020	36741	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	1.0	1.0	1.0	0.0	0.0	255	2	1.0	0.5	1.0	0.0	0.0	0.0	1.0	1.0	2
12021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	192	16	0.01	0.03	0.01	0.0	0.0	0.0	0.03	0.12	0
12022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	226	18	1.0	1.0	0.0	0.0	0.08	0.06	0.0	255	18	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
12023	0	212	4791	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	12	0.0	0.0	0.0	0.0	1.0	0.0	0.17	7	255	0.14	0.0	0.14	0.05	0.0	0.0	0.0	0.0	0
12024	0	182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	0.0	0.0	0.0	0.0	0.5	1.0	0.0	255	19	0.1	0.01	0.1	0.0	0.0	0.0	0.0	0.0	0
12025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	5	0.96	1.0	0.04	0.0	0.19	0.19	0.0	255	26	0.0	0.05	0.0	0.0	1.0	1.0	0.0	0.0	1
12026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	253	5	1.0	1.0	0.0	0.0	0.02	0.07	0.0	255	5	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
12027	0	13	229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	50	14	0.02	0.08	0.02	0.21	0.0	0.0	0.0	0.0	0
12028	0	70	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	2	0.0	0.0	0.0	0.0	0.11	0.17	0.0	255	21	0.08	0.01	0.08	0.0	0.0	0.0	0.0	0.0	0
12029	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	511	1	0.21	0.0	0.79	1.0	0.0	1.0	0.0	255	1	0.0	1.0	0.0	0.0	0.25	0.0	0.75	1.0	2
12030	0	192	11572	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	4	0.0	0.0	0.0	0.0	1.0	0.0	0.5	3	255	0.33	0.0	0.33	0.02	0.0	0.0	0.0	0.0	0
12031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283	19	1.0	1.0	0.0	0.0	0.07	0.06	0.0	255	1	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
12032	0	7077	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	129	88	0.29	0.05	0.29	0.02	0.01	0.0	0.0	0.0	0
12033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	113	11	0.0	0.0	1.0	1.0	0.1	0.07	0.0	255	11	0.0	0.07	0.0	0.0	0.0	0.0	1.0	1.0	1
12034	0	303	660	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	5	0.25	0.2	0.0	0.0	1.0	0.0	0.4	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12035	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	7	1.0	1.0	0.0	0.0	0.54	0.23	0.0	255	7	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
12036	0	741	331	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	95	148	0.01	0.06	0.01	0.01	0.01	0.01	0.0	0.0	0
12037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	276	3	1.0	1.0	0.0	0.0	0.01	0.06	0.0	255	3	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
12038	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	227	19	1.0	1.0	0.0	0.0	0.08	0.06	0.0	255	18	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
12039	0	340	22965	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	12	183	0.08	0.0	0.08	0.09	0.0	0.0	0.0	0.0	0
12040	29	1481	4152	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	27	10	0.04	0.19	0.04	0.0	0.0	0.0	0.0	0.0	0
12041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	115	11	0.0	0.0	1.0	1.0	0.1	0.07	0.0	255	11	0.0	0.06	0.0	0.0	0.0	0.0	1.0	1.0	1
12042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	47	14	1.0	1.0	0.0	0.0	0.3	0.09	0.0	255	54	0.0	0.03	0.0	0.0	1.0	1.0	0.0	0.0	1
12043	0	1480	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	0.0	0.0	0.0	0.0	1.0	0.0	0.5	4	151	1.0	0.0	1.0	0.12	0.0	0.0	0.0	0.0	1
12044	0	255	6912	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	5	0.0	0.0	0.0	0.0	1.0	0.0	0.6	39	255	0.03	0.0	0.03	0.05	0.0	0.0	0.0	0.0	0
12045	0	44	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	74	154	0.0	0.0	0.0	0.0	1.0	0.0	0.01	255	254	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
12046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	13	213	0.08	0.0	0.08	0.19	0.0	0.0	1.0	1.0	0
12047	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	6	1.0	1.0	0.0	0.0	0.02	0.06	0.0	255	6	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
12048	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	107	6	0.0	0.0	1.0	1.0	0.06	0.07	0.0	255	6	0.0	0.06	0.0	0.0	0.0	0.0	1.0	1.0	1
12049	0	308	294	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	14	21	0.0	0.0	0.0	0.0	1.0	0.0	0.24	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12050	0	195	1227	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12051	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	2	1.0	1.0	0.0	0.0	0.09	0.09	0.0	64	7	0.06	0.06	0.06	0.29	0.97	0.29	0.0	0.0	1
12052	0	216	594	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0.0	0.0	0.0	0.0	1.0	0.0	1.0	19	255	0.05	0.0	0.05	0.02	0.0	0.0	0.0	0.01	0
12053	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	195	1	1.0	1.0	0.0	0.0	0.01	0.06	0.0	255	1	0.01	0.07	0.01	0.0	1.0	1.0	0.0	0.0	1
12054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	3	1.0	1.0	0.0	0.0	0.01	0.06	0.0	255	10	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
12055	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	141	14	0.0	0.0	1.0	1.0	0.1	0.06	0.0	255	14	0.0	0.06	0.0	0.0	0.0	0.0	1.0	1.0	1
12056	0	234	1075	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	6	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	245	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
12057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	98	17	0.0	0.0	1.0	1.0	0.17	0.07	0.0	255	17	0.0	0.06	0.0	0.0	0.0	0.0	1.0	1.0	1
12058	0	45	76	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	199	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12059	0	46	73	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	168	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	254	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
12060	25910	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	1.0	1.0	1.0	0.0	0.0	255	2	1.0	0.68	1.0	0.0	0.0	0.0	1.0	1.0	2
12061	4961	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	1.0	1.0	1.0	0.0	0.0	255	2	1.0	0.74	1.0	0.0	0.0	0.0	1.0	1.0	2
12062	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	14	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	173	1.0	0.0	1.0	0.25	0.0	0.0	0.0	0.0	2
12063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	139	16	1.0	1.0	0.0	0.0	0.12	0.05	0.0	255	16	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
12064	0	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	108	2	0.02	0.04	0.02	0.0	0.01	0.0	0.0	0.0	0
12065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	67	16	1.0	1.0	0.0	0.0	0.24	0.06	0.0	255	67	0.0	0.02	0.0	0.0	1.0	1.0	0.0	0.0	1
12066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	124	1	0.61	0.62	0.61	0.0	0.05	0.0	0.6	1.0	2
12067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	3	211	0.33	0.0	0.33	0.19	0.0	0.0	1.0	0.98	0
12068	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	2	1.0	1.0	0.0	0.0	0.02	0.06	0.0	255	8	0.0	0.05	0.0	0.0	1.0	1.0	0.0	0.0	1
12069	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	87	1.0	0.0	1.0	0.51	0.0	0.0	0.0	0.0	2
12070	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	309	1	0.07	0.0	0.89	1.0	0.0	1.0	0.0	255	1	0.0	1.0	0.0	0.0	0.08	0.0	0.89	1.0	2
12071	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	259	16	1.0	1.0	0.0	0.0	0.06	0.07	0.0	255	5	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
12072	0	139	31614	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0.0	0.0	0.0	0.0	1.0	0.0	0.5	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	144	14	0.0	0.0	1.0	1.0	0.1	0.06	0.0	69	14	0.01	0.09	0.01	0.0	0.0	0.0	1.0	1.0	1
12074	0	208	3997	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	3	255	0.33	0.0	0.33	0.02	0.0	0.0	0.0	0.0	0
12075	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	275	15	1.0	1.0	0.0	0.0	0.05	0.06	0.0	255	6	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
12076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	269	1	1.0	1.0	0.0	0.0	0.0	0.06	0.0	255	3	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
12077	0	54540	8314	0	0	0	2	0	1	1	0	0	0	0	0	0	0	0	0	4	4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.01	0.01	0.04	0.04	1
12078	0	52	1554	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	146	6	0.01	0.05	0.01	0.33	0.0	0.0	0.0	0.0	0
12079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	9	1.0	1.0	0.0	0.0	0.04	0.06	0.0	255	12	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
12080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237	20	1.0	1.0	0.0	0.0	0.08	0.05	0.0	255	20	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
12081	0	198	1943	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	5	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5	255	0.2	0.0	0.2	0.04	0.0	0.0	0.0	0.0	0
12082	0	91	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	71	45	0.63	0.03	0.63	0.0	0.0	0.0	0.0	0.0	0
12083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214	3	1.0	1.0	0.0	0.0	0.01	0.07	0.0	255	1	0.0	0.09	0.0	0.0	1.0	1.0	0.0	0.0	1
12084	0	303	1491	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	17	20	0.0	0.0	0.0	0.0	1.0	0.0	0.1	70	255	0.01	0.0	0.01	0.03	0.0	0.0	0.0	0.0	0
12085	0	216	292	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	10	30	0.0	0.0	0.0	0.0	1.0	0.0	0.17	59	255	0.02	0.0	0.02	0.01	0.02	0.01	0.0	0.0	0
12086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134	11	1.0	1.0	0.0	0.0	0.08	0.06	0.0	255	13	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
12087	0	284	9418	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	11	11	0.0	0.0	0.0	0.0	1.0	0.0	0.0	199	255	0.01	0.0	0.01	0.01	0.0	0.0	0.0	0.0	0
12088	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	221	1	0.24	0.26	0.24	0.0	0.0	0.0	0.25	1.0	2
12089	0	300	2698	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	248	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
12090	0	404	749	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	32	0.0	0.0	0.0	0.0	1.0	0.0	0.09	1	255	1.0	0.0	1.0	0.03	0.0	0.0	0.0	0.0	0
12091	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	61	14	1.0	1.0	0.0	0.0	0.23	0.07	0.0	255	64	0.02	0.02	0.02	0.0	1.0	1.0	0.0	0.0	1
12092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	202	2	0.0	0.0	1.0	1.0	0.01	0.06	0.0	255	2	0.0	0.07	0.0	0.0	0.0	0.0	1.0	1.0	1
12093	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	50	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1	17	1.0	0.0	1.0	0.53	0.0	0.0	0.0	0.0	2
12094	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	261	14	1.0	1.0	0.0	0.0	0.05	0.06	0.0	255	7	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
12095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	19	1.0	1.0	0.0	0.0	0.09	0.06	0.0	255	19	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
12096	0	12324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0.0	0.0	0.0	0.0	1.0	0.0	0.0	40	6	0.15	0.1	0.15	0.0	0.0	0.0	0.03	0.0	0
12097	6	1447	328	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	4	0.0	0.0	0.0	0.0	1.0	0.0	1.0	47	138	0.02	0.04	0.02	0.01	0.0	0.0	0.0	0.0	0
12098	0	320	482	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	19	37	0.0	0.0	0.0	0.0	1.0	0.0	0.16	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12099	17	966	334	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	220	157	0.0	0.03	0.0	0.01	0.0	0.0	0.0	0.0	0
12100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	4	143	0.25	0.0	0.25	0.13	0.0	0.0	1.0	0.85	0
12101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	214	14	0.0	0.02	0.0	0.14	0.0	0.0	0.03	0.14	0
12102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	223	11	1.0	1.0	0.0	0.0	0.05	0.07	0.0	255	7	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
12103	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	133	9	1.0	1.0	0.0	0.0	0.07	0.06	0.0	255	12	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
12104	0	45	75	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	310	310	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	219	0.0	0.01	0.0	0.0	0.0	0.0	0.0	0.0	0
12105	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	4	1.0	1.0	0.0	0.0	0.02	0.05	0.0	255	17	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
12106	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	18	0.0	0.0	0.0	0.0	1.0	0.0	1.0	4	41	1.0	0.0	1.0	0.27	0.0	0.0	0.0	0.0	2
12107	0	167	2619	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	25	25	0.0	0.0	0.0	0.0	1.0	0.0	0.0	49	255	0.02	0.0	0.02	0.03	0.0	0.0	0.0	0.0	0
12108	0	280	1329	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	24	24	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	255	21	1.0	1.0	0.0	0.0	0.08	0.05	0.0	255	21	0.0	0.05	0.0	0.0	1.0	1.0	0.0	0.0	1
12110	0	139	32424	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	204	2	0.0	0.0	1.0	1.0	0.01	0.07	0.0	255	2	0.0	0.08	0.0	0.0	0.0	0.0	1.0	1.0	1
12112	0	237	2445	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	21	0.0	0.0	0.0	0.0	1.0	0.0	0.1	202	255	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0
12113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	124	7	1.0	1.0	0.0	0.0	0.06	0.06	0.0	255	4	0.0	0.07	0.0	0.0	1.0	1.0	0.0	0.0	1
12114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	231	1	1.0	1.0	0.0	0.0	0.0	0.07	0.0	255	1	0.0	0.08	0.0	0.0	1.0	1.0	0.0	0.0	1
12115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	9	1.0	1.0	0.0	0.0	0.07	0.06	0.0	135	12	0.01	0.11	0.01	0.0	1.0	1.0	0.0	0.0	1
12116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	4	0.0	0.0	1.0	1.0	0.04	0.08	0.0	255	4	0.0	0.06	0.0	0.0	0.0	0.0	1.0	1.0	1
12117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	272	15	0.0	0.0	1.0	1.0	0.06	0.06	0.0	255	15	0.0	0.09	0.0	0.0	0.0	0.0	1.0	1.0	1
12118	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	65	17	0.98	1.0	0.02	0.0	0.26	0.08	0.0	255	37	0.01	0.05	0.01	0.0	1.0	1.0	0.0	0.0	1
12119	0	44	129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	199	276	0.0	0.0	0.0	0.0	0.99	0.01	0.01	201	162	0.01	0.01	0.01	0.0	0.0	0.0	0.0	0.0	0
12120	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	28	0.0	0.0	0.0	0.0	1.0	0.0	1.0	2	38	1.0	0.0	1.0	0.5	0.0	0.0	0.0	0.0	2
12121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	288	15	1.0	1.0	0.0	0.0	0.05	0.06	0.0	255	11	0.0	0.06	0.0	0.0	1.0	1.0	0.0	0.0	1
12122	0	329	15337	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0
12123	1	1183	2445	0	0	0	28	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	88	0.0	0.02	0.0	0.0	0.0	0.0	0.01	0.0	3
12124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0.0	0.0	1.0	1.0	1.0	0.0	0.0	255	1	0.51	0.52	0.51	0.0	0.0	0.0	0.51	1.0	2
12125	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	187	187	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	187	0.73	0.01	0.73	0.0	0.0	0.0	0.0	0.0	1
12126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	125	5	1.0	1.0	0.0	0.0	0.04	0.06	0.0	255	5	0.0	0.05	0.0	0.0	1.0	1.0	0.0	0.0	1
12127	0	199	450	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	3	0.0	0.0	0.0	0.0	1.0	0.0	0.0	209	212	0.0	0.0	0.0	0.01	0.0	0.0	0.0	0.0	0
12128	0	1032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	270	270	0.0	0.0	0.0	0.0	1.0	0.0	0.0	123	29	0.24	0.06	0.24	0.0	0.02	0.0	0.51	0.0	1
12129	0	1470	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	4	4	0.0	0.0	0.0	0.0	1.0	0.0	0.0	255	92	0.36	0.01	0.36	0.0	0.0	0.0	0.0	0.0	0
12130	29	1458	4152	0	0	0	30	0	1	0	0	0	0	0	0	0	0	0	1	1	1	0.0	0.0	0.0	0.0	1.0	0.0	0.0	144	40	0.01	0.04	0.01	0.0	0.0	0.0	0.0	0.0	0
